filename,annot
rh.inflated_roi.0046.ply,7Networks_RH_SomMot_15
rh.inflated_roi.0047.ply,7Networks_RH_SomMot_16
rh.inflated_roi.0048.ply,7Networks_RH_SomMot_17
rh.inflated_roi.0049.ply,7Networks_RH_SomMot_18
rh.inflated_roi.0050.ply,7Networks_RH_SomMot_19
rh.inflated_roi.0051.ply,7Networks_RH_SomMot_20
rh.inflated_roi.0052.ply,7Networks_RH_SomMot_21
rh.inflated_roi.0053.ply,7Networks_RH_SomMot_22
rh.inflated_roi.0054.ply,7Networks_RH_SomMot_23
rh.inflated_roi.0055.ply,7Networks_RH_SomMot_24
rh.inflated_roi.0056.ply,7Networks_RH_SomMot_25
rh.inflated_roi.0057.ply,7Networks_RH_SomMot_26
rh.inflated_roi.0058.ply,7Networks_RH_SomMot_27
rh.inflated_roi.0059.ply,7Networks_RH_SomMot_28
rh.inflated_roi.0060.ply,7Networks_RH_SomMot_29
rh.inflated_roi.0061.ply,7Networks_RH_SomMot_30
rh.inflated_roi.0062.ply,7Networks_RH_SomMot_31
rh.inflated_roi.0063.ply,7Networks_RH_SomMot_32
rh.inflated_roi.0064.ply,7Networks_RH_SomMot_33
rh.inflated_roi.0065.ply,7Networks_RH_SomMot_34
rh.inflated_roi.0066.ply,7Networks_RH_SomMot_35
rh.inflated_roi.0067.ply,7Networks_RH_SomMot_36
rh.inflated_roi.0068.ply,7Networks_RH_SomMot_37
rh.inflated_roi.0069.ply,7Networks_RH_SomMot_38
rh.inflated_roi.0070.ply,7Networks_RH_SomMot_39
rh.inflated_roi.0071.ply,7Networks_RH_SomMot_40
rh.inflated_roi.0072.ply,7Networks_RH_DorsAttn_Post_1
rh.inflated_roi.0073.ply,7Networks_RH_DorsAttn_Post_2
rh.inflated_roi.0074.ply,7Networks_RH_DorsAttn_Post_3
rh.inflated_roi.0075.ply,7Networks_RH_DorsAttn_Post_4
rh.inflated_roi.0076.ply,7Networks_RH_DorsAttn_Post_5
rh.inflated_roi.0077.ply,7Networks_RH_DorsAttn_Post_6
rh.inflated_roi.0078.ply,7Networks_RH_DorsAttn_Post_7
rh.inflated_roi.0079.ply,7Networks_RH_DorsAttn_Post_8
rh.inflated_roi.0080.ply,7Networks_RH_DorsAttn_Post_9
rh.inflated_roi.0081.ply,7Networks_RH_DorsAttn_Post_10
rh.inflated_roi.0082.ply,7Networks_RH_DorsAttn_Post_11
rh.inflated_roi.0083.ply,7Networks_RH_DorsAttn_Post_12
rh.inflated_roi.0084.ply,7Networks_RH_DorsAttn_Post_13
rh.inflated_roi.0085.ply,7Networks_RH_DorsAttn_Post_14
rh.inflated_roi.0086.ply,7Networks_RH_DorsAttn_Post_15
rh.inflated_roi.0087.ply,7Networks_RH_DorsAttn_Post_16
rh.inflated_roi.0088.ply,7Networks_RH_DorsAttn_Post_17
rh.inflated_roi.0089.ply,7Networks_RH_DorsAttn_Post_18
rh.inflated_roi.0090.ply,7Networks_RH_DorsAttn_Post_19
rh.inflated_roi.0091.ply,7Networks_RH_DorsAttn_FEF_1
rh.inflated_roi.0092.ply,7Networks_RH_DorsAttn_FEF_2
rh.inflated_roi.0093.ply,7Networks_RH_DorsAttn_FEF_3
rh.inflated_roi.0094.ply,7Networks_RH_DorsAttn_PrCv_1
rh.inflated_roi.0095.ply,7Networks_RH_SalVentAttn_TempOccPar_1
rh.inflated_roi.0096.ply,7Networks_RH_SalVentAttn_TempOccPar_2
rh.inflated_roi.0097.ply,7Networks_RH_SalVentAttn_TempOccPar_3
rh.inflated_roi.0098.ply,7Networks_RH_SalVentAttn_TempOccPar_4
rh.inflated_roi.0099.ply,7Networks_RH_SalVentAttn_TempOccPar_5
rh.inflated_roi.0100.ply,7Networks_RH_SalVentAttn_TempOccPar_6
rh.inflated_roi.0101.ply,7Networks_RH_SalVentAttn_TempOccPar_7
rh.inflated_roi.0102.ply,7Networks_RH_SalVentAttn_PrC_1
rh.inflated_roi.0103.ply,7Networks_RH_SalVentAttn_FrOper_1
rh.inflated_roi.0104.ply,7Networks_RH_SalVentAttn_FrOper_2
rh.inflated_roi.0105.ply,7Networks_RH_SalVentAttn_FrOper_3
rh.inflated_roi.0106.ply,7Networks_RH_SalVentAttn_FrOper_4
rh.inflated_roi.0107.ply,7Networks_RH_SalVentAttn_FrOper_5
rh.inflated_roi.0108.ply,7Networks_RH_SalVentAttn_FrOper_6
rh.inflated_roi.0109.ply,7Networks_RH_SalVentAttn_FrOper_7
rh.inflated_roi.0110.ply,7Networks_RH_SalVentAttn_FrOper_8
rh.inflated_roi.0111.ply,7Networks_RH_SalVentAttn_PFCl_1
rh.inflated_roi.0112.ply,7Networks_RH_SalVentAttn_Med_1
rh.inflated_roi.0113.ply,7Networks_RH_SalVentAttn_Med_2
rh.inflated_roi.0114.ply,7Networks_RH_SalVentAttn_Med_3
rh.inflated_roi.0115.ply,7Networks_RH_SalVentAttn_Med_4
rh.inflated_roi.0116.ply,7Networks_RH_SalVentAttn_Med_5
rh.inflated_roi.0117.ply,7Networks_RH_SalVentAttn_Med_6
rh.inflated_roi.0118.ply,7Networks_RH_SalVentAttn_Med_7
rh.inflated_roi.0119.ply,7Networks_RH_SalVentAttn_Med_8
rh.inflated_roi.0120.ply,7Networks_RH_Limbic_OFC_1
rh.inflated_roi.0121.ply,7Networks_RH_Limbic_OFC_2
rh.inflated_roi.0122.ply,7Networks_RH_Limbic_OFC_3
rh.inflated_roi.0123.ply,7Networks_RH_Limbic_OFC_4
rh.inflated_roi.0124.ply,7Networks_RH_Limbic_OFC_5
rh.inflated_roi.0125.ply,7Networks_RH_Limbic_OFC_6
rh.inflated_roi.0126.ply,7Networks_RH_Limbic_TempPole_1
rh.inflated_roi.0127.ply,7Networks_RH_Limbic_TempPole_2
rh.inflated_roi.0128.ply,7Networks_RH_Limbic_TempPole_3
rh.inflated_roi.0129.ply,7Networks_RH_Limbic_TempPole_4
rh.inflated_roi.0130.ply,7Networks_RH_Limbic_TempPole_5
rh.inflated_roi.0131.ply,7Networks_RH_Limbic_TempPole_6
rh.inflated_roi.0132.ply,7Networks_RH_Limbic_TempPole_7
rh.inflated_roi.0133.ply,7Networks_RH_Cont_Par_1
rh.inflated_roi.0134.ply,7Networks_RH_Cont_Par_2
rh.inflated_roi.0135.ply,7Networks_RH_Cont_Par_3
rh.inflated_roi.0136.ply,7Networks_RH_Cont_Par_4
rh.inflated_roi.0137.ply,7Networks_RH_Cont_Par_5
rh.inflated_roi.0138.ply,7Networks_RH_Cont_Par_6
rh.inflated_roi.0139.ply,7Networks_RH_Cont_Temp_1
rh.inflated_roi.0140.ply,7Networks_RH_Cont_Temp_2
rh.inflated_roi.0141.ply,7Networks_RH_Cont_PFCv_1
rh.inflated_roi.0142.ply,7Networks_RH_Cont_PFCl_1
rh.inflated_roi.0143.ply,7Networks_RH_Cont_PFCl_2
rh.inflated_roi.0144.ply,7Networks_RH_Cont_PFCl_3
rh.inflated_roi.0145.ply,7Networks_RH_Cont_PFCl_4
rh.inflated_roi.0146.ply,7Networks_RH_Cont_PFCl_5
rh.inflated_roi.0147.ply,7Networks_RH_Cont_PFCl_6
rh.inflated_roi.0148.ply,7Networks_RH_Cont_PFCl_7
rh.inflated_roi.0149.ply,7Networks_RH_Cont_PFCl_8
rh.inflated_roi.0150.ply,7Networks_RH_Cont_PFCl_9
rh.inflated_roi.0151.ply,7Networks_RH_Cont_PFCl_10
rh.inflated_roi.0152.ply,7Networks_RH_Cont_PFCl_11
rh.inflated_roi.0153.ply,7Networks_RH_Cont_PFCl_12
rh.inflated_roi.0154.ply,7Networks_RH_Cont_PFCl_13
rh.inflated_roi.0155.ply,7Networks_RH_Cont_PFCl_14
rh.inflated_roi.0156.ply,7Networks_RH_Cont_PFCl_15
rh.inflated_roi.0157.ply,7Networks_RH_Cont_pCun_1
rh.inflated_roi.0158.ply,7Networks_RH_Cont_pCun_2
rh.inflated_roi.0159.ply,7Networks_RH_Cont_Cing_1
rh.inflated_roi.0160.ply,7Networks_RH_Cont_Cing_2
rh.inflated_roi.0161.ply,7Networks_RH_Cont_PFCmp_1
rh.inflated_roi.0162.ply,7Networks_RH_Cont_PFCmp_2
rh.inflated_roi.0163.ply,7Networks_RH_Default_Par_1
rh.inflated_roi.0164.ply,7Networks_RH_Default_Par_2
rh.inflated_roi.0165.ply,7Networks_RH_Default_Par_3
rh.inflated_roi.0166.ply,7Networks_RH_Default_Par_4
rh.inflated_roi.0167.ply,7Networks_RH_Default_Par_5
rh.inflated_roi.0168.ply,7Networks_RH_Default_Temp_1
rh.inflated_roi.0169.ply,7Networks_RH_Default_Temp_2
rh.inflated_roi.0170.ply,7Networks_RH_Default_Temp_3
rh.inflated_roi.0171.ply,7Networks_RH_Default_Temp_4
rh.inflated_roi.0172.ply,7Networks_RH_Default_Temp_5
rh.inflated_roi.0173.ply,7Networks_RH_Default_Temp_6
rh.inflated_roi.0174.ply,7Networks_RH_Default_Temp_7
rh.inflated_roi.0175.ply,7Networks_RH_Default_Temp_8
rh.inflated_roi.0176.ply,7Networks_RH_Default_PFCv_1
rh.inflated_roi.0177.ply,7Networks_RH_Default_PFCv_2
rh.inflated_roi.0178.ply,7Networks_RH_Default_PFCv_3
rh.inflated_roi.0179.ply,7Networks_RH_Default_PFCv_4
rh.inflated_roi.0180.ply,7Networks_RH_Default_PFCm_1
rh.inflated_roi.0181.ply,7Networks_RH_Default_PFCm_2
rh.inflated_roi.0182.ply,7Networks_RH_Default_PFCm_3
rh.inflated_roi.0183.ply,7Networks_RH_Default_PFCm_4
rh.inflated_roi.0184.ply,7Networks_RH_Default_PFCm_5
rh.inflated_roi.0185.ply,7Networks_RH_Default_PFCm_6
rh.inflated_roi.0186.ply,7Networks_RH_Default_PFCm_7
rh.inflated_roi.0187.ply,7Networks_RH_Default_PFCm_8
rh.inflated_roi.0188.ply,7Networks_RH_Default_PFCm_9
rh.inflated_roi.0189.ply,7Networks_RH_Default_PFCm_10
rh.inflated_roi.0190.ply,7Networks_RH_Default_PFCm_11
rh.inflated_roi.0191.ply,7Networks_RH_Default_PFCm_12
rh.inflated_roi.0192.ply,7Networks_RH_Default_PFCm_13
rh.inflated_roi.0193.ply,7Networks_RH_Default_PCC_1
rh.inflated_roi.0194.ply,7Networks_RH_Default_PCC_2
rh.inflated_roi.0195.ply,7Networks_RH_Default_PCC_3
rh.inflated_roi.0196.ply,7Networks_RH_Default_PCC_4
rh.inflated_roi.0197.ply,7Networks_RH_Default_PCC_5
rh.inflated_roi.0198.ply,7Networks_RH_Default_PCC_6
rh.inflated_roi.0199.ply,7Networks_RH_Default_PCC_7
rh.inflated_roi.0200.ply,7Networks_RH_Default_PCC_8
rh.inflated_roi.0201.ply,7Networks_RH_Default_PCC_9
