filename,annot
lh.LCBC_roi.0095.ply,7Networks_LH_SalVentAttn_ParOper_3
lh.LCBC_roi.0096.ply,7Networks_LH_SalVentAttn_ParOper_4
lh.LCBC_roi.0097.ply,7Networks_LH_SalVentAttn_TempOcc_1
lh.LCBC_roi.0098.ply,7Networks_LH_SalVentAttn_FrOper_1
lh.LCBC_roi.0099.ply,7Networks_LH_SalVentAttn_FrOper_2
lh.LCBC_roi.0100.ply,7Networks_LH_SalVentAttn_FrOper_3
lh.LCBC_roi.0101.ply,7Networks_LH_SalVentAttn_FrOper_4
lh.LCBC_roi.0102.ply,7Networks_LH_SalVentAttn_FrOper_5
lh.LCBC_roi.0103.ply,7Networks_LH_SalVentAttn_FrOper_6
lh.LCBC_roi.0104.ply,7Networks_LH_SalVentAttn_FrOper_7
lh.LCBC_roi.0105.ply,7Networks_LH_SalVentAttn_FrOper_8
lh.LCBC_roi.0106.ply,7Networks_LH_SalVentAttn_FrOper_9
lh.LCBC_roi.0107.ply,7Networks_LH_SalVentAttn_PFCl_1
lh.LCBC_roi.0108.ply,7Networks_LH_SalVentAttn_Med_1
lh.LCBC_roi.0109.ply,7Networks_LH_SalVentAttn_Med_2
lh.LCBC_roi.0110.ply,7Networks_LH_SalVentAttn_Med_3
lh.LCBC_roi.0111.ply,7Networks_LH_SalVentAttn_Med_4
lh.LCBC_roi.0112.ply,7Networks_LH_SalVentAttn_Med_5
lh.LCBC_roi.0113.ply,7Networks_LH_SalVentAttn_Med_6
lh.LCBC_roi.0114.ply,7Networks_LH_SalVentAttn_Med_7
lh.LCBC_roi.0115.ply,7Networks_LH_Limbic_OFC_1
lh.LCBC_roi.0116.ply,7Networks_LH_Limbic_OFC_2
lh.LCBC_roi.0117.ply,7Networks_LH_Limbic_OFC_3
lh.LCBC_roi.0118.ply,7Networks_LH_Limbic_OFC_4
lh.LCBC_roi.0119.ply,7Networks_LH_Limbic_OFC_5
lh.LCBC_roi.0120.ply,7Networks_LH_Limbic_TempPole_1
lh.LCBC_roi.0121.ply,7Networks_LH_Limbic_TempPole_2
lh.LCBC_roi.0122.ply,7Networks_LH_Limbic_TempPole_3
lh.LCBC_roi.0123.ply,7Networks_LH_Limbic_TempPole_4
lh.LCBC_roi.0124.ply,7Networks_LH_Limbic_TempPole_5
lh.LCBC_roi.0125.ply,7Networks_LH_Limbic_TempPole_6
lh.LCBC_roi.0126.ply,7Networks_LH_Limbic_TempPole_7
lh.LCBC_roi.0127.ply,7Networks_LH_Limbic_TempPole_8
lh.LCBC_roi.0128.ply,7Networks_LH_Cont_Par_1
lh.LCBC_roi.0129.ply,7Networks_LH_Cont_Par_2
lh.LCBC_roi.0130.ply,7Networks_LH_Cont_Par_3
lh.LCBC_roi.0131.ply,7Networks_LH_Cont_Par_4
lh.LCBC_roi.0132.ply,7Networks_LH_Cont_Par_5
lh.LCBC_roi.0133.ply,7Networks_LH_Cont_Par_6
lh.LCBC_roi.0134.ply,7Networks_LH_Cont_Temp_1
lh.LCBC_roi.0135.ply,7Networks_LH_Cont_PFCl_1
lh.LCBC_roi.0136.ply,7Networks_LH_Cont_PFCl_2
lh.LCBC_roi.0137.ply,7Networks_LH_Cont_PFCl_3
lh.LCBC_roi.0138.ply,7Networks_LH_Cont_PFCl_4
lh.LCBC_roi.0139.ply,7Networks_LH_Cont_PFCl_5
lh.LCBC_roi.0140.ply,7Networks_LH_Cont_PFCl_6
lh.LCBC_roi.0141.ply,7Networks_LH_Cont_PFCl_7
lh.LCBC_roi.0142.ply,7Networks_LH_Cont_PFCl_8
lh.LCBC_roi.0143.ply,7Networks_LH_Cont_PFCl_9
lh.LCBC_roi.0144.ply,7Networks_LH_Cont_PFCv_1
lh.LCBC_roi.0145.ply,7Networks_LH_Cont_pCun_1
lh.LCBC_roi.0146.ply,7Networks_LH_Cont_pCun_2
lh.LCBC_roi.0147.ply,7Networks_LH_Cont_Cing_1
lh.LCBC_roi.0148.ply,7Networks_LH_Cont_Cing_2
lh.LCBC_roi.0149.ply,7Networks_LH_Cont_PFCmp_1
lh.LCBC_roi.0150.ply,7Networks_LH_Default_Temp_1
lh.LCBC_roi.0151.ply,7Networks_LH_Default_Temp_2
lh.LCBC_roi.0152.ply,7Networks_LH_Default_Temp_3
lh.LCBC_roi.0153.ply,7Networks_LH_Default_Temp_4
lh.LCBC_roi.0154.ply,7Networks_LH_Default_Temp_5
lh.LCBC_roi.0155.ply,7Networks_LH_Default_Temp_6
lh.LCBC_roi.0156.ply,7Networks_LH_Default_Temp_7
lh.LCBC_roi.0157.ply,7Networks_LH_Default_Temp_8
lh.LCBC_roi.0158.ply,7Networks_LH_Default_Temp_9
lh.LCBC_roi.0159.ply,7Networks_LH_Default_Temp_10
lh.LCBC_roi.0160.ply,7Networks_LH_Default_Temp_11
lh.LCBC_roi.0161.ply,7Networks_LH_Default_Temp_12
lh.LCBC_roi.0162.ply,7Networks_LH_Default_Temp_13
lh.LCBC_roi.0163.ply,7Networks_LH_Default_Temp_14
lh.LCBC_roi.0164.ply,7Networks_LH_Default_Temp_15
lh.LCBC_roi.0165.ply,7Networks_LH_Default_Temp_16
lh.LCBC_roi.0166.ply,7Networks_LH_Default_Temp_17
lh.LCBC_roi.0167.ply,7Networks_LH_Default_PFC_1
lh.LCBC_roi.0168.ply,7Networks_LH_Default_PFC_2
lh.LCBC_roi.0169.ply,7Networks_LH_Default_PFC_3
lh.LCBC_roi.0170.ply,7Networks_LH_Default_PFC_4
lh.LCBC_roi.0171.ply,7Networks_LH_Default_PFC_5
lh.LCBC_roi.0172.ply,7Networks_LH_Default_PFC_6
lh.LCBC_roi.0173.ply,7Networks_LH_Default_PFC_7
lh.LCBC_roi.0174.ply,7Networks_LH_Default_PFC_8
lh.LCBC_roi.0175.ply,7Networks_LH_Default_PFC_9
lh.LCBC_roi.0176.ply,7Networks_LH_Default_PFC_10
lh.LCBC_roi.0177.ply,7Networks_LH_Default_PFC_11
