filename,annot
lh.white_roi.0091.ply,17Networks_LH_SalVentAttnA_Ins_2
lh.white_roi.0092.ply,17Networks_LH_SalVentAttnA_Ins_3
lh.white_roi.0093.ply,17Networks_LH_SalVentAttnA_Ins_4
lh.white_roi.0094.ply,17Networks_LH_SalVentAttnA_Ins_5
lh.white_roi.0095.ply,17Networks_LH_SalVentAttnA_Ins_6
lh.white_roi.0096.ply,17Networks_LH_SalVentAttnA_ParMed_1
lh.white_roi.0097.ply,17Networks_LH_SalVentAttnA_ParMed_2
lh.white_roi.0098.ply,17Networks_LH_SalVentAttnA_ParMed_3
lh.white_roi.0099.ply,17Networks_LH_SalVentAttnA_FrMed_1
lh.white_roi.0100.ply,17Networks_LH_SalVentAttnA_FrMed_2
lh.white_roi.0101.ply,17Networks_LH_SalVentAttnA_FrMed_3
lh.white_roi.0102.ply,17Networks_LH_SalVentAttnB_PFCl_1
lh.white_roi.0103.ply,17Networks_LH_SalVentAttnB_PFCl_2
lh.white_roi.0104.ply,17Networks_LH_SalVentAttnB_PFCl_3
lh.white_roi.0105.ply,17Networks_LH_SalVentAttnB_PFCv_1
lh.white_roi.0106.ply,17Networks_LH_SalVentAttnB_PFCv_2
lh.white_roi.0107.ply,17Networks_LH_SalVentAttnB_PFCv_3
lh.white_roi.0108.ply,17Networks_LH_SalVentAttnB_OFC_1
lh.white_roi.0109.ply,17Networks_LH_SalVentAttnB_PFCmp_1
lh.white_roi.0110.ply,17Networks_LH_Limbic_OFC_1
lh.white_roi.0111.ply,17Networks_LH_Limbic_OFC_2
lh.white_roi.0112.ply,17Networks_LH_Limbic_OFC_3
lh.white_roi.0113.ply,17Networks_LH_Limbic_OFC_4
lh.white_roi.0114.ply,17Networks_LH_Limbic_OFC_5
lh.white_roi.0115.ply,17Networks_LH_Limbic_TempPole_1
lh.white_roi.0116.ply,17Networks_LH_Limbic_TempPole_2
lh.white_roi.0117.ply,17Networks_LH_Limbic_TempPole_3
lh.white_roi.0118.ply,17Networks_LH_Limbic_TempPole_4
lh.white_roi.0119.ply,17Networks_LH_Limbic_TempPole_5
lh.white_roi.0120.ply,17Networks_LH_Limbic_TempPole_6
lh.white_roi.0121.ply,17Networks_LH_Limbic_TempPole_7
lh.white_roi.0122.ply,17Networks_LH_ContA_Temp_1
lh.white_roi.0123.ply,17Networks_LH_ContA_IPS_1
lh.white_roi.0124.ply,17Networks_LH_ContA_IPS_2
lh.white_roi.0125.ply,17Networks_LH_ContA_IPS_3
lh.white_roi.0126.ply,17Networks_LH_ContA_IPS_4
lh.white_roi.0127.ply,17Networks_LH_ContA_IPS_5
lh.white_roi.0128.ply,17Networks_LH_ContA_PFCd_1
lh.white_roi.0129.ply,17Networks_LH_ContA_PFCl_1
lh.white_roi.0130.ply,17Networks_LH_ContA_PFCl_2
lh.white_roi.0131.ply,17Networks_LH_ContA_PFCl_3
lh.white_roi.0132.ply,17Networks_LH_ContA_PFCl_4
lh.white_roi.0133.ply,17Networks_LH_ContA_PFCl_5
lh.white_roi.0134.ply,17Networks_LH_ContA_Cinga_1
lh.white_roi.0135.ply,17Networks_LH_ContB_Temp_1
lh.white_roi.0136.ply,17Networks_LH_ContB_Temp_2
lh.white_roi.0137.ply,17Networks_LH_ContB_IPL_1
lh.white_roi.0138.ply,17Networks_LH_ContB_IPL_2
lh.white_roi.0139.ply,17Networks_LH_ContB_IPL_3
lh.white_roi.0140.ply,17Networks_LH_ContB_PFCd_1
lh.white_roi.0141.ply,17Networks_LH_ContB_PFClv_1
lh.white_roi.0142.ply,17Networks_LH_ContB_PFClv_2
lh.white_roi.0143.ply,17Networks_LH_ContB_PFClv_3
lh.white_roi.0144.ply,17Networks_LH_ContB_PFCmp_1
lh.white_roi.0145.ply,17Networks_LH_ContC_pCun_1
lh.white_roi.0146.ply,17Networks_LH_ContC_pCun_2
lh.white_roi.0147.ply,17Networks_LH_ContC_pCun_3
lh.white_roi.0148.ply,17Networks_LH_ContC_Cingp_1
lh.white_roi.0149.ply,17Networks_LH_ContC_Cingp_2
lh.white_roi.0150.ply,17Networks_LH_DefaultA_IPL_1
lh.white_roi.0151.ply,17Networks_LH_DefaultA_IPL_2
lh.white_roi.0152.ply,17Networks_LH_DefaultA_PFCd_1
lh.white_roi.0153.ply,17Networks_LH_DefaultA_PFCd_2
lh.white_roi.0154.ply,17Networks_LH_DefaultA_PFCd_3
lh.white_roi.0155.ply,17Networks_LH_DefaultA_PCC_1
lh.white_roi.0156.ply,17Networks_LH_DefaultA_PCC_2
lh.white_roi.0157.ply,17Networks_LH_DefaultA_PCC_3
lh.white_roi.0158.ply,17Networks_LH_DefaultA_PCC_4
lh.white_roi.0159.ply,17Networks_LH_DefaultA_PCC_5
lh.white_roi.0160.ply,17Networks_LH_DefaultA_PCC_6
lh.white_roi.0161.ply,17Networks_LH_DefaultA_PCC_7
lh.white_roi.0162.ply,17Networks_LH_DefaultA_PFCm_1
lh.white_roi.0163.ply,17Networks_LH_DefaultA_PFCm_2
lh.white_roi.0164.ply,17Networks_LH_DefaultA_PFCm_3
lh.white_roi.0165.ply,17Networks_LH_DefaultA_PFCm_4
lh.white_roi.0166.ply,17Networks_LH_DefaultA_PFCm_5
lh.white_roi.0167.ply,17Networks_LH_DefaultA_PFCm_6
lh.white_roi.0168.ply,17Networks_LH_DefaultB_Temp_1
lh.white_roi.0169.ply,17Networks_LH_DefaultB_Temp_2
lh.white_roi.0170.ply,17Networks_LH_DefaultB_Temp_3
lh.white_roi.0171.ply,17Networks_LH_DefaultB_Temp_4
lh.white_roi.0172.ply,17Networks_LH_DefaultB_Temp_5
lh.white_roi.0173.ply,17Networks_LH_DefaultB_Temp_6
lh.white_roi.0174.ply,17Networks_LH_DefaultB_IPL_1
lh.white_roi.0175.ply,17Networks_LH_DefaultB_IPL_2
lh.white_roi.0176.ply,17Networks_LH_DefaultB_PFCd_1
lh.white_roi.0177.ply,17Networks_LH_DefaultB_PFCd_2
lh.white_roi.0178.ply,17Networks_LH_DefaultB_PFCd_3
lh.white_roi.0179.ply,17Networks_LH_DefaultB_PFCd_4
lh.white_roi.0180.ply,17Networks_LH_DefaultB_PFCd_5
lh.white_roi.0181.ply,17Networks_LH_DefaultB_PFCd_6
lh.white_roi.0182.ply,17Networks_LH_DefaultB_PFCl_1
lh.white_roi.0183.ply,17Networks_LH_DefaultB_PFCl_2
lh.white_roi.0184.ply,17Networks_LH_DefaultB_PFCv_1
lh.white_roi.0185.ply,17Networks_LH_DefaultB_PFCv_2
lh.white_roi.0186.ply,17Networks_LH_DefaultB_PFCv_3
lh.white_roi.0187.ply,17Networks_LH_DefaultB_PFCv_4
lh.white_roi.0188.ply,17Networks_LH_DefaultB_PFCv_5
lh.white_roi.0189.ply,17Networks_LH_DefaultC_IPL_1
lh.white_roi.0190.ply,17Networks_LH_DefaultC_Rsp_1
lh.white_roi.0191.ply,17Networks_LH_DefaultC_Rsp_2
lh.white_roi.0192.ply,17Networks_LH_DefaultC_Rsp_3
lh.white_roi.0193.ply,17Networks_LH_DefaultC_PHC_1
lh.white_roi.0194.ply,17Networks_LH_DefaultC_PHC_2
lh.white_roi.0195.ply,17Networks_LH_DefaultC_PHC_3
lh.white_roi.0196.ply,17Networks_LH_TempPar_1
lh.white_roi.0197.ply,17Networks_LH_TempPar_2
lh.white_roi.0198.ply,17Networks_LH_TempPar_3
lh.white_roi.0199.ply,17Networks_LH_TempPar_4
lh.white_roi.0200.ply,17Networks_LH_TempPar_5
lh.white_roi.0201.ply,17Networks_LH_TempPar_6
